editor_id,full_name,base_damage,secondary_damage,capacity,ammo_per_shot,attack_delay_seconds,weight,value,has_object_template
"crMrHandyBuzzBlade","Hoja cortante de Sr. Mañoso",0,0.000000,0,1,0.000000,10.000000,50,False
"crPoleHook","Gancho de pértiga",30,10.000000,0,1,0.000000,7.000000,45,False
"crBowieKnife","Cuchillo Bowie",9,10.000000,0,1,0.000000,1.000000,35,False
"crSwitchblade","Navaja automática",8,0.000000,0,1,0.000000,1.000000,20,False
"crGatlingPlasma","Ametralladora de plasma",0,15.000000,500,1,0.150000,18.000000,250,False
"crLaserGun","Láser",0,15.000000,30,1,0.250000,3.000000,60,False
"crcrossbow","Ballesta",200,15.000000,1,1,0.150000,6.000000,50,False
"crGatlingLaser","Ametralladora láser",0,15.000000,500,1,0.150000,18.000000,200,False
"crGatlingGun","Ametralladora Gatling",8,15.000000,250,1,1.150000,18.000000,175,False
"crProtestSign01","Cartel de protesta: papá necesita un trabajo",10,0.000000,0,1,0.000000,3.000000,1,False
"crM79","Lanzagranadas M79",3,15.000000,1,1,1.000000,6.000000,30,False
"crMeatTenderizer","Ablandador",40,15.000000,0,1,0.000000,20.000000,70,False
"crProtestSign02","Cartel de protesta: trabajos",10,0.000000,0,1,0.000000,3.000000,1,False
"crUnarmedSuperMutantBrawler","Supermutante desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"crUnarmedLostFeralSuicider","Perdido salvaje desarmado",5,0.000000,0,1,0.000000,0.000000,0,False
"crUnarmedTrog_Superior","Troglodita desarmado",0,0.000000,0,1,0.000000,0.000000,0,False
"crUnarmedTrog_Fledgling","Troglodita desarmado",0,0.000000,0,1,0.000000,0.000000,0,False
"RD01_crCombatShotgun","Escopeta de combate",50,15.000000,8,1,0.500000,7.000000,125,False
"RD01_crAssaultRifle","Rifle de asalto",30,15.000000,20,1,0.250000,8.000000,105,False
"RD01_crMissileLauncher","Lanzamisiles",0,15.000000,1,1,1.200000,20.000000,100,False
"RD01_crDoubleBarrelShotgun","Escopeta de doble cañón",67,15.000000,2,1,0.275000,6.000000,100,False
"RD01_crMoleMinerGauntlet","Guantelete de minero topo",25,10.000000,0,1,0.000000,10.000000,75,False
"RD01_crPumpActionShotgun","Escopeta de corredera",50,15.000000,8,1,0.500000,7.000000,50,False
"SSE_WeedKiller","Herbicida",0,3.000000,0,1,0.000000,0.500000,20,False
"crUnarmed_SSE_Beezlebub","Belcebú desarmado",1,0.000000,0,1,10.000000,0.000000,0,False
"crBeezlebubBeeSwarmSpawn","Generador de enjambres de bestias de la miel",0,0.000000,3,1,20.000000,0.000000,0,False
"crDoubleBarrelShotgun_ColdShoulder","Ninguneador",67,15.000000,2,1,0.275000,6.000000,100,False
"crBlackPowder_Rifle_Dragon","El dragón",200,15.000000,1,1,0.500000,6.000000,200,False
"crThirstZapper","Matased",13,5.000000,1,1,1.200000,2.000000,10,False
"crGaussRifle","Rifle Gauss",5,15.000000,5,1,0.150000,8.000000,200,False
"crCombatRifle_Fixer","El arreglador",33,15.000000,20,1,0.300000,5.000000,130,False
"crCremator","crAbrasador",0,15.000000,90,10,0.665000,15.000000,200,False
"crRailwayRifle","crRifle de clavos",100,15.000000,10,1,1.000000,9.000000,90,False
"WarShrike","Verdugo bélico",7,10.000000,1,1,0.500000,5.000000,1000,False
"Fishing_FishingRod","Caña de pesca",0,0.000000,0,1,0.000000,0.000000,120,False
"crMegaslothSandAttack","",15,0.000000,0,1,5.000000,3.000000,0,False
"crMegaslothSandStorm","Tormenta de arena de Ogua",500,0.000000,0,1,20.000000,3.000000,0,False
"crFloaterFlamerGrenade","Granada de flotador lanzallamas",0,3.000000,0,1,0.000000,0.500000,35,False
"crAssaultronHeadCharging","Cabeza de Asaltrón recuperada",0,10.000000,5,1,0.150000,8.000000,115,False
"crFloaterGnasherGrenade","Granada de flotador masticador",0,3.000000,0,1,0.000000,0.500000,35,False
"crNukaGrenade","Nuka granada",0,3.000000,0,1,0.000000,0.500000,35,False
"crCryoGrenade","Granada criogénica",0,3.000000,0,1,0.000000,0.500000,25,False
"crCryolator","Cryolator",0,15.000000,25,1,0.100000,10.000000,145,False
"crBaseballGrenade","Granada de béisbol",0,3.000000,0,1,0.000000,1.000000,20,False
"crPlasmaCaster","Lanzaplasma",0,15.000000,20,1,0.500000,18.000000,225,False
"crD01C_BugGrenade","Granada de bichos",0,3.000000,0,1,0.000000,0.500000,25,False
"crDLC04_FragGrenadeMIRV","MIRV de granadas de fragmentación",0,3.000000,0,1,0.000000,1.000000,50,False
"crHalluciGenGrenade_Bounty","Granada de gas HalluciGen",1,3.000000,0,1,0.000000,1.000000,25,False
"crMeltdown","Carabina láser del R63",0,10.000000,150,1,0.233300,5.000000,70,False
"cr44_MedicalMalpractice","Negligencia médica",48,10.000000,6,1,0.150000,4.000000,40,False
"crTomahawk","Tomahawk",100,3.000000,0,1,0.000000,0.700000,1,False
"crGuitarSword","Espada guitarra",16,10.000000,0,1,0.000000,3.000000,55,False
"crWarDrum","Tambor de guerra",40,15.000000,0,1,0.000000,20.000000,115,False
"crUltracite_GatlingLaser","Ametralladora láser de ultracita",0,15.000000,500,1,0.150000,18.000000,300,False
"crDynamiteBundleGrenade","Cartuchos de dinamita",0,3.000000,0,1,0.000000,0.500000,15,False
"cr10mm_CircuitBreaker","Disyuntor",0,10.000000,8,1,0.230000,3.000000,40,False
"Burn_crRadScorpionBurningSting","Aguijón ardiente",1,0.000000,0,1,0.000000,0.000000,0,False
"crUnarmedRadHog","Mutacerdo desarmado",1,0.000000,0,1,10.000000,0.000000,0,False
"zzz_Burn_SingleActionRevolver_Prop","Mordedura de serpiente",48,10.000000,6,1,0.150000,4.000000,85,False
"Burn_crRadScorpionAbraxodyneSting","Aguijón de Abraxodyne",1,0.000000,0,1,0.000000,0.000000,0,False
"crAutoGrenadeLauncher","Lanzagranadas automático",3,15.000000,12,1,0.500000,18.000000,225,False
"crBroadsider","Cañonero",5,15.000000,1,1,0.500000,16.000000,140,False
"crDLC03_HarpoonGun","Arma arpón",254,15.000000,3,1,1.250000,14.000000,120,False
"Burn_crStingWingAbraxodyneSting","Aguijón ardiente",1,0.000000,0,1,0.000000,0.000000,0,False
"ZZZ_crWarGlaive_Copy01","Guja de guerra",0,10.000000,0,1,0.000000,9.000000,40,False
"crThrowing_Knife","Cuchillo arrojadizo",75,3.000000,0,1,0.000000,0.250000,1,False
"crE09A_Broadsider_GrandFinale","Gran final",5,15.000000,1,1,0.500000,16.000000,140,False
"P62_Grenade_Crackler","Granada chispeante",0,3.000000,0,1,0.000000,0.500000,20,False
"P62_crTheDrifterAssaultronBlade","Tempestad",17,10.000000,0,1,0.000000,1.000000,70,False
"P62_crTheDrifter10mmSMG","Separador",7,10.000000,40,1,0.233300,3.000000,70,False
"P62_crTheDrifterM79","Caos y destrucción",3,15.000000,1,1,1.000000,6.000000,30,False
"P62_crTheDrifterGrenade_Crackler","Granada chispeante",0,3.000000,0,1,0.000000,0.500000,20,False
"Nitro","Dom Pedro",13,20.000000,4,1,0.700000,5.500000,25,False
"PainTrainWeapon","",0,0.000000,0,1,0.000000,0.000000,0,False
"zzzHealingSpearOriginalPerk","Lanza superestimulante",23,10.000000,0,1,0.000000,2.000000,40,False
"SpearHealing","Lanza superestimulante",23,10.000000,0,1,0.000000,2.000000,40,False
"crRadHogHowlAttack","Ataque de grito de mutacerdo",50,50.000000,0,1,30.000000,3.000000,0,False
"zzz_NitroRifle","Rifle nitro",13,20.000000,4,1,0.700000,5.500000,25,False
"HTO_crBloodEagle_Boss_GatlingLaser","Ametralladora láser",0,15.000000,250,1,0.150000,18.000000,250,False
"HTO_crBloodEagle_Boss_GatlingPlasma","Ametralladora de plasma",0,15.000000,250,1,0.150000,18.000000,250,False
"HTO_crBloodEagle_Boss_MiniGun","Ametralladora",0,15.000000,250,1,0.000000,18.000000,250,False
"HTO_crBloodEagle_Boss_AutoGrenadeLauncher","Lanzagranadas automático",0,15.000000,15,1,0.500000,18.000000,250,False
"HTO_crBloodEagle_Boss_50CalMachineGun","Ametralladora del calibre .50",0,15.000000,250,1,0.000000,18.000000,250,False
"DEL_crDoubleBarrelShotgun","Escopeta de doble cañón",67,15.000000,2,1,0.275000,6.000000,100,False
"DEL_crPumpActionShotgun","Escopeta de corredera",50,15.000000,8,1,0.500000,7.000000,50,False
"DEL_cr10mm","10 mm",18,10.000000,12,1,0.233300,3.000000,40,False
"DEL_crHuntingRifle","Rifle de caza",20,15.000000,5,1,0.150000,6.000000,40,False
"DEL_crPowerFist","Servopuño",20,10.000000,0,1,0.000000,4.000000,100,False
"DEL_crMachete","Machete",14,10.000000,0,1,0.000000,2.000000,25,False
"DEL_crPipeWrench","Llave grifa",13,10.000000,0,1,0.000000,2.000000,30,False
"DEL_crAssaultRifle","Rifle de asalto",30,15.000000,20,1,0.250000,8.000000,105,False
"DEL_crFlamer","Lanzallamas",0,15.000000,100,1,0.150000,15.000000,150,False
"DEL_crM79","Lanzagranadas M79",3,15.000000,1,1,1.000000,6.000000,30,False
"DEL_crMissileLauncher","Lanzamisiles",0,15.000000,1,1,1.200000,20.000000,100,False
"DEL_crPlasmaGun","[Plasma]",24,15.000000,30,1,0.300000,3.000000,85,False
"DEL_crRevolver","Revólver del Oeste",60,10.000000,6,1,0.150000,4.000000,120,False
"DEL_crCombatRifle","Rifle de combate",33,15.000000,20,1,0.300000,7.000000,130,False
"DEL_crSuperSledge","Supermaza",40,15.000000,0,1,0.000000,20.000000,70,False
"DEL_crLaserGun","Láser",0,15.000000,30,1,0.250000,3.000000,60,False
"DEL_crSledgehammer","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"DEL_crSubmachineGun","- Subfusil",0,15.000000,50,1,0.150000,7.000000,100,False
"DEL_crBaseballBat","Bate de béisbol",16,10.000000,0,1,0.000000,3.000000,25,False
"DEL_crCombatShotgun","Escopeta de combate",50,15.000000,8,1,0.500000,7.000000,125,False
"DEL_cr44",".44",48,10.000000,6,1,0.150000,4.000000,40,False
"DEL_crMeatHook","Gancho de carne",20,10.000000,0,1,0.000000,2.000000,20,False
"DEL_crFireAxe","Hacha de incendios",11,10.000000,0,1,0.000000,3.000000,15,False
"HTO_crRobot_Liberator_LaserGun","Láser liberador",0,8.000000,3,1,1.000000,25.000000,0,False
"DEL_crHandMadeGun","Rifle artesanal",32,15.000000,20,1,0.250000,8.000000,90,False
"HTO_crPRCGhoul_Boss_GatlingPlasma","Ametralladora de plasma",0,15.000000,250,1,0.150000,18.000000,250,False
"DEL_crChineseOfficerSword","Espada de oficial chino",16,10.000000,0,1,0.000000,3.000000,50,False
"DEL_crBaton","Porra",11,0.000000,0,1,0.000000,2.000000,15,False
"HTO_crPRCGhoul_Boss_MG42","Ametralladora ligera",0,15.000000,100,1,0.250000,10.000000,250,False
"HTO_crPRCGhoul_Boss_AutoShotgun","Pimentero",0,15.000000,50,1,0.000000,18.000000,250,False
"HTO_crPRCGhoul_Boss_GaussMiniGun","Ametralladora Gauss",0,15.000000,250,1,0.000000,18.000000,250,False
"HTO_crPRCGhoul_Boss_GatlingGun","Ametralladora Gatling",0,15.000000,250,1,1.150000,18.000000,250,False
"DEL_crMinigun","Ametralladora",8,15.000000,500,1,0.000000,18.000000,150,False
"DEL_crPipeGun","Arma de tubo",13,10.000000,12,1,0.170000,4.000000,25,False
"DEL_crPitchfork","Tridente",23,10.000000,0,1,0.000000,2.000000,15,False
"crDynamiteGrenade","Dinamita",0,3.000000,0,1,0.000000,0.500000,15,False
"DEL_crPipeRevolver","Revólver de tubo",24,10.000000,6,1,0.150000,3.000000,30,False
"DEL_crSpear","Lanza",23,10.000000,0,1,0.000000,2.000000,40,False
"DEL_crDeathTambo","Pandereta de la muerte",10,10.000000,0,1,0.000000,0.500000,60,False
"HTO_crCultist_Boss_LightningGun","Rifle Tesla",0,15.000000,50,1,0.500000,10.000000,250,False
"HTO_crCultist_Boss_GammaGun","Arma gamma",0,15.000000,25,1,0.150000,5.000000,250,False
"HTO_crCultist_Boss_RailwayRifle","Rifle de clavos",0,15.000000,25,1,1.000000,10.000000,250,False
"DEL_crCultistBlade","Cuchilla de sectario",11,10.000000,0,1,0.000000,3.000000,35,False
"DEL_crPickaxe","Pico",23,10.000000,0,1,0.000000,2.500000,40,False
"DEL_crWoodCuttingAxe","Hacha multiusos",23,10.000000,0,1,0.000000,4.000000,40,False
"HTO_crCultist_Boss_TeslaCannon","Cañón Tesla",0,15.000000,50,5,0.750000,15.000000,250,False
"DEL_crSickle","Hoz",11,0.000000,0,1,0.000000,3.000000,15,False
"DEL_crHatchet","Hacha",11,0.000000,0,1,0.000000,3.000000,15,False
"DEL_crGatlingGun","Ametralladora Gatling",8,15.000000,250,1,1.150000,18.000000,175,False
"DEL_crCultistDagger","Daga sectaria",9,10.000000,0,1,0.000000,1.000000,40,False
"DEL_crPoleHook","Gancho de pértiga",30,10.000000,0,1,0.000000,7.000000,45,False
"HTO_crCultist_Boss_Cryolator","Cryolator",0,15.000000,50,1,0.100000,10.000000,250,False
"DEL_crPipeBoltAction","Tubo de cerrojo",34,10.000000,6,1,0.150000,3.000000,35,False
"HTO_crMoleMiner_Boss_GaussShotgun","Escopeta Gauss",0,15.000000,0,8,0.000000,8.000000,250,False
"DEL_crMoleMiner_Boss_50CalMachineGun","Ametralladora del calibre .50",8,15.000000,250,1,0.000000,18.000000,175,False
"HTO_crMoleMiner_Boss_RailwayRifle","Rifle de clavos",0,15.000000,25,1,1.000000,10.000000,250,False
"HTO_crMoleMiner_Boss_MiniGun","Ametralladora",0,15.000000,250,1,0.000000,18.000000,250,False
"HTO_crMoleMiner_Boss_AutoGrenadeLauncher","Lanzagranadas automático",0,15.000000,15,1,0.500000,18.000000,250,False
"HTO_crMoleMiner_Boss_GaussRifle","Rifle Gauss",0,15.000000,50,1,0.100000,10.000000,250,False
"crGauntlet","Guantelete",0,0.000000,0,1,0.000000,6.000000,130,False
"HTO_crSuperMutant_Boss_Cremator","Abrasador",0,15.000000,100,10,0.665000,18.000000,250,False
"HTO_crSuperMutant_Boss_GatlingLaser","Ametralladora láser",0,15.000000,250,1,0.150000,18.000000,250,False
"HTO_crSuperMutant_Boss_50CalMachineGun","Ametralladora del calibre .50",0,15.000000,250,1,0.000000,18.000000,250,False
"HTO_crSuperMutant_Boss_AutoGrenadeLauncher","Lanzagranadas automático",0,15.000000,15,1,0.500000,18.000000,250,False
"HTO_crSuperMutant_Boss_Broadsider","Cañonero",0,15.000000,5,1,0.250000,18.000000,250,False
"HTO_crScorched_Boss_GaussRifle","Rifle Gauss",0,15.000000,50,1,0.150000,10.000000,250,False
"HTO_crScorched_Boss_LightningGun","Rifle Tesla",0,15.000000,50,1,0.500000,10.000000,250,False
"HTO_crScorched_Boss_GaussPistol","Pistola Gauss",0,15.000000,50,1,0.150000,5.000000,250,False
"HTO_crScorched_Boss_Meltdown","Carabina láser del R63",0,15.000000,50,1,0.250000,5.000000,250,False
"crGrenadePumpkin","Granada de calabaza",0,3.000000,0,1,0.000000,0.500000,20,False
"HTO_crScorched_Boss_GaussShotgun","Escopeta Gauss",0,15.000000,0,8,0.100000,8.000000,250,False
"HTO_crRobot_Boss_LaserGun_ArmRight","Arma láser (brazo derecho)",0,15.000000,0,1,1.000000,5.000000,250,False
"HTO_crRobot_Boss_Laser_Head","Láser (cabeza)",0,15.000000,0,1,1.000000,10.000000,250,False
"HTO_crRobot_Boss_GaussGun_ArmLeft","Ametralladora Gauss (brazo izquierdo)",0,15.000000,0,1,1.000000,5.000000,250,False
"HTO_crRobot_Boss_LaserGun_ArmLeft","Arma láser (brazo izquierdo)",0,15.000000,0,1,1.000000,5.000000,250,False
"HTO_crRobot_Eyebot_Laser","Ojobot láser",0,0.000000,0,1,3.000000,3.000000,0,False
"HTO_crRobot_Boss_PlasmaGun_ArmLeft","Arma de plasma (brazo izquierdo)",0,15.000000,0,1,1.000000,5.000000,250,False
"HTO_crRobot_Boss_TeslaGun_ArmRight","Arma Tesla (brazo derecho)",0,15.000000,0,1,1.000000,5.000000,250,False
"HTO_crRobot_Boss_PlasmaGun_ArmRight","Arma de plasma (brazo derecho)",0,15.000000,0,1,1.000000,5.000000,250,False
"HTO_crRobot_Boss_GatlingGun_ArmRight","Ametralladora Gatling (brazo derecho)",0,15.000000,0,1,1.000000,5.000000,250,False
"HTO_crRobot_Boss_GatlingGun_ArmLeft","Ametralladora Gatling (brazo izquierdo)",0,15.000000,0,1,1.000000,5.000000,250,False
"HTO_crRobot_Boss_GaussGun_ArmRight","Ametralladora Gauss (brazo derecho)",0,15.000000,0,1,1.000000,5.000000,250,False
"HTO_crRobot_Boss_TeslaGun_ArmLeft","Arma Tesla (brazo izquierdo)",0,15.000000,0,1,1.000000,5.000000,250,False
"crUnarmedRadHogAlpha","Mutacerdo desarmado",1,0.000000,0,1,10.000000,0.000000,0,False
"HTO_crMeatHook","Gancho de carne",20,10.000000,0,1,0.000000,2.000000,20,False
"HTO_crDeathclawGauntlet","Garra de sanguinario",25,0.000000,0,1,0.000000,10.000000,85,False
"HTO_crBearArm","Brazo de oso",25,0.000000,0,1,0.000000,10.000000,75,False
"HTO_crPowerFist","Servopuño",20,10.000000,0,1,0.000000,4.000000,100,False
"crSpearHealing","Lanza superestimulante",23,10.000000,0,1,0.000000,2.000000,40,False
"zzz_crUnarmedTest01","Emperador desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"crBigfootTree","Arma de bastón grande",125,15.000000,0,1,0.000000,3.000000,0,False
"crBigfootTickToss","Ataque con lanzamiento de Bigfoot",1,3.000000,0,1,5.000000,1.000000,0,False
"crUnarmedBigfoot","Bigfoot desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"zzz_44_Lawbringer","Justiciero",48,17.000000,6,1,0.150000,4.000000,40,False
"HogSplitter","Macheta",25,15.000000,0,1,0.000000,10.000000,50,False
"DEL_HTO_crMoleMiner_Boss_Flamer","Lanzallamas de minero topo",100,24.000000,100,1,1.000000,9.000000,90,False
"DEL_Minigun_Moleminer_Boss","Ametralladora de minero topo",100,24.000000,10,1,1.000000,9.000000,90,False
"DEL_AutoGrenadeLauncher_Moleminer_Boss","Lanzagranadas automático de minero topo",100,24.000000,10,1,1.000000,9.000000,90,False
"HTO_crScorched_Suicider_Bomb","Bomba",50,10.000000,0,1,0.000000,0.000000,0,False
"HTO_crSuperMutant_Suicider_Bomb","Bomba",50,10.000000,0,1,0.000000,0.000000,0,False
